SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name,season_type
42004,699,0040400312,"MAY 24, 2005",SAS @ PHO,W,25,2,5,0.4,1,2,0.5,0,1,0.0,2,1,3,4,1,0,0,0,5,-2,0,699,Brent Barry,Playoffs
42004,699,0040400311,"MAY 22, 2005",SAS @ PHO,W,34,8,12,0.667,5,8,0.625,0,0,0.0,1,1,2,1,3,0,0,2,21,17,0,699,Brent Barry,Playoffs
42004,699,0040400236,"MAY 19, 2005",SAS @ SEA,W,14,2,3,0.667,1,1,1.0,0,0,0.0,0,0,0,3,0,0,1,6,5,0,0,699,Brent Barry,Playoffs
42004,699,0040400235,"MAY 17, 2005",SAS vs. SEA,W,22,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-14,0,699,Brent Barry,Playoffs
42004,699,0040400234,"MAY 15, 2005",SAS @ SEA,L,22,1,4,0.25,0,1,0.0,0,0,0.0,1,1,2,0,1,0,2,4,2,-11,0,699,Brent Barry,Playoffs
42004,699,0040400233,"MAY 12, 2005",SAS @ SEA,L,31,2,5,0.4,2,5,0.4,1,1,1.0,0,5,5,4,0,0,2,2,7,-3,0,699,Brent Barry,Playoffs
42004,699,0040400232,"MAY 10, 2005",SAS vs. SEA,W,33,3,6,0.5,1,3,0.333,2,2,1.0,2,5,7,4,1,0,1,2,9,7,0,699,Brent Barry,Playoffs
42004,699,0040400231,"MAY 08, 2005",SAS vs. SEA,W,32,4,6,0.667,2,4,0.5,1,2,0.5,0,3,3,1,0,0,1,2,11,16,0,699,Brent Barry,Playoffs
42004,699,0040400155,"MAY 04, 2005",SAS vs. DEN,W,20,1,4,0.25,0,3,0.0,1,2,0.5,0,1,1,1,0,1,2,2,3,-2,0,699,Brent Barry,Playoffs
42004,699,0040400154,"MAY 02, 2005",SAS @ DEN,W,29,3,5,0.6,0,2,0.0,3,3,1.0,0,1,1,4,1,0,1,2,9,8,0,699,Brent Barry,Playoffs
42004,699,0040400153,"APR 30, 2005",SAS @ DEN,W,26,1,3,0.333,1,3,0.333,1,1,1.0,1,2,3,4,1,0,2,1,4,3,0,699,Brent Barry,Playoffs
42004,699,0040400152,"APR 27, 2005",SAS vs. DEN,W,31,4,7,0.571,4,4,1.0,4,4,1.0,1,3,4,1,1,0,2,1,16,19,0,699,Brent Barry,Playoffs
42004,699,0040400151,"APR 24, 2005",SAS vs. DEN,L,19,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,4,0,0,2,0,0,-3,0,699,Brent Barry,Playoffs
42004,468,0040400177,"MAY 07, 2005",HOU @ DAL,L,25,1,6,0.167,0,4,0.0,0,0,0.0,0,5,5,3,0,0,0,3,2,-23,0,468,Jon Barry,Playoffs
42004,468,0040400176,"MAY 05, 2005",HOU vs. DAL,W,30,4,7,0.571,2,2,1.0,4,4,1.0,1,4,5,1,0,0,3,2,14,18,0,468,Jon Barry,Playoffs
42004,468,0040400175,"MAY 02, 2005",HOU @ DAL,L,25,3,7,0.429,1,3,0.333,0,0,0.0,0,5,5,1,0,0,1,2,7,6,0,468,Jon Barry,Playoffs
42004,468,0040400174,"APR 30, 2005",HOU vs. DAL,L,24,2,6,0.333,0,2,0.0,2,2,1.0,0,5,5,1,1,0,0,1,6,14,0,468,Jon Barry,Playoffs
42004,468,0040400173,"APR 28, 2005",HOU vs. DAL,L,23,2,4,0.5,2,2,1.0,1,2,0.5,0,2,2,0,1,0,0,3,7,-20,0,468,Jon Barry,Playoffs
42004,468,0040400172,"APR 25, 2005",HOU @ DAL,W,29,6,11,0.545,4,6,0.667,0,0,0.0,0,3,3,2,1,0,2,1,16,7,0,468,Jon Barry,Playoffs
42004,468,0040400171,"APR 23, 2005",HOU @ DAL,W,28,3,7,0.429,2,4,0.5,0,0,0.0,0,4,4,1,2,0,0,1,8,17,0,468,Jon Barry,Playoffs
42004,2203,0040400144,"MAY 01, 2005",MEM vs. PHO,L,30,1,7,0.143,0,2,0.0,0,0,0.0,2,3,5,3,2,0,1,5,2,-20,0,2203,Shane Battier,Playoffs
42004,2203,0040400143,"APR 29, 2005",MEM vs. PHO,L,25,4,6,0.667,0,1,0.0,2,4,0.5,3,5,8,1,0,1,2,3,10,-4,0,2203,Shane Battier,Playoffs
42004,2203,0040400142,"APR 27, 2005",MEM @ PHX,L,27,4,9,0.444,1,4,0.25,0,0,0.0,1,4,5,1,0,1,1,3,9,-3,0,2203,Shane Battier,Playoffs
42004,2203,0040400141,"APR 24, 2005",MEM @ PHX,L,36,4,9,0.444,0,0,0.0,0,1,0.0,4,5,9,1,0,2,0,3,8,-11,0,2203,Shane Battier,Playoffs
42004,696,0040400104,"MAY 01, 2005",NJN vs. MIA,L,16,1,2,0.5,0,1,0.0,2,2,1.0,0,2,2,0,0,0,0,3,4,-2,0,696,Travis Best,Playoffs
42004,696,0040400103,"APR 28, 2005",NJN vs. MIA,L,9,1,2,0.5,0,1,0.0,1,1,1.0,0,0,0,0,0,0,2,1,3,-2,0,696,Travis Best,Playoffs
